,Genome,Contig,q_start,q_end,Subject,s_start,s_end,strand
193,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,853725,854988,Zygosaccharomyces_parabailii_ZPAR0K01220_B,1240,1,-1
194,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,853725,854988,Zygosaccharomyces_bailii_FUGC01000003.1_cds_SJM83735.1_1,1231,1,-1
195,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,853725,854988,Zygosaccharomyces_parabailii_ZPAR0C01310_A,1231,1,-1
196,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,853739,854988,Zygosaccharomyces_rouxii_ZYRO0G08866g,1256,1,-1
197,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854069,854988,Naumovozyma_castellii_NCAS_0D03820,920,1,-1
198,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854080,854988,Saccharomyces_uvarum_SUVC_16G0780,909,1,-1
199,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854080,854988,Saccharomyces_bayanus_var.uvarum_Suva_16.102,909,1,-1
200,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854072,854988,Saccharomyces##mikatae_SMKI_06G3130,917,1,-1
201,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854080,854988,Saccharomyces_eubayanus_DI49_5263,909,1,-1
202,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854080,854988,Saccharomyces_pastorianus_GRS66_010945,909,1,-1
203,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854072,854988,Saccharomyces##kudriavzevii_SKDZ_16G0730,917,1,-1
204,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854081,854988,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,908,1,-1
205,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854072,854988,Saccharomyces_pastorianus_GRS66_005211,917,1,-1
206,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854072,854988,Saccharomyces_cerevisiae_YPL204W,917,1,-1
207,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854068,854988,Vanderwaltozyma_polyspora_Kpol_1002p53,921,1,-1
208,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854079,854988,Lachancea_lanzarotensis_LALA0_S05e05996g,910,1,-1
209,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854081,854988,Kazachstania_naganishii_KNAG_0F01980,908,1,-1
210,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854071,854988,Lachancea_nothofagi_LANO_0E04126G,918,1,-1
211,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854081,854988,Lachancea_dasiensis_LADA_0H10132G,908,1,-1
212,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854080,854988,Kazachstania_africana_KAFR_0C02290,909,1,-1
213,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854076,854988,Lachancea_meyersii_LAME_0B04214G,913,1,-1
214,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854081,854988,Kazachstania_naganishii_KNAG_0D01130,908,1,-1
215,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854080,854988,Kluyveromyces_marxianus_KLMA_10641_Corrected_start_codon,909,1,-1
216,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854064,854988,Kazachstania_saulgeensis_KASA_0P01430G,925,1,-1
217,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854081,854988,Lachancea_fermentati_LAFE_0C04588G,908,1,-1
218,yHMPu5000034862_zygotorulaspora_florentina_160519.fas,NODE_2_length_1190564_cov_24.2002_ID_3,854086,854986,Vanderwaltozyma_polyspora_Kpol_1033p51,903,4,-1
219,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,340650,342098,Torulaspora_delbrueckii_TDEL_0E05230,1473,1,-1
220,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,340650,342098,Torulaspora_globosa_HG536_0E05330,1488,1,-1
221,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,340846,342098,Zygosaccharomyces_parabailii_ZPAR0K01220_B,1251,1,-1
222,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,340846,342098,Zygosaccharomyces_bailii_FUGC01000003.1_cds_SJM83735.1_1,1242,1,-1
223,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,340846,342098,Zygosaccharomyces_parabailii_ZPAR0C01310_A,1242,1,-1
224,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,340855,342098,Zygotorulaspora_mrakii_HG535_0B00830,1265,1,-1
225,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,340858,342098,Nakaseomyces_glabratus_CAGL0H03553g,1235,1,-1
226,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,341191,342098,Kluyveromyces_marxianus_KLMA_10641_Corrected_start_codon,908,1,-1
227,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,341182,342098,Kazachstania_naganishii_KNAG_0F01980,917,1,-1
228,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,341174,342098,Zygosaccharomyces_rouxii_ZYRO0G08866g,925,1,-1
229,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,340831,342098,Saccharomyces_uvarum_SUVC_16G0780,1229,1,-1
230,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,340831,342098,Saccharomyces_bayanus_var.uvarum_Suva_16.102,1229,1,-1
231,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,340860,342098,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,1203,1,-1
232,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,340832,342098,Saccharomyces_pastorianus_GRS66_005211,1231,1,-1
233,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,341191,342098,Kazachstania_naganishii_KNAG_0D01130,908,1,-1
234,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,340860,342098,Saccharomyces_eubayanus_DI49_5263,1200,1,-1
235,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,340832,342098,Saccharomyces_cerevisiae_YPL204W,1231,1,-1
236,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,340860,342098,Saccharomyces_pastorianus_GRS66_010945,1200,1,-1
237,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,340864,342098,Saccharomyces##kudriavzevii_SKDZ_16G0730,1202,1,-1
238,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,341186,342086,Lachancea_meyersii_LAME_0B04214G,913,13,-1
239,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,340861,342098,Saccharomyces##mikatae_SMKI_06G3130,1202,1,-1
240,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,341190,342098,Eremothecium_gossypii_AGOS_AFL091W,909,1,-1
241,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,341191,342098,Tetrapisispora_phaffii_TPHA_0E02830,908,1,-1
242,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,341190,342098,Eremothecium_cymbalariae_Ecym_2202,909,1,-1
243,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,341186,342098,Lachancea_thermotolerans_KLTH0H04158g,913,1,-1
244,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,341181,342098,Lachancea_quebecensis_LAQU0_S08e03994g,918,1,-1
245,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,341182,342098,Naumovozyma_castellii_NCAS_0D03820,917,1,-1
246,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,341182,342098,Vanderwaltozyma_polyspora_Kpol_1002p53,917,1,-1
247,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,341188,342098,Lachancea_mirantina_LAMI_0G10330G,911,1,-1
248,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,341188,342086,Lachancea_nothofagi_LANO_0E04126G,911,13,-1
249,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,341188,342098,Lachancea_fermentati_LAFE_0C04588G,911,1,-1
250,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,341188,342098,Lachancea_lanzarotensis_LALA0_S05e05996g,911,1,-1
251,yHMPu5000026152_torulaspora_franciscae_160519.fas,flattened_line_14,341197,342096,Vanderwaltozyma_polyspora_Kpol_1033p51,902,4,-1
252,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099302,1,624,Nakaseomyces_glabratus_CAGL0H03553g,624,1,-1
253,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557451,558641,Nakaseomyces_glabratus_CAGL0H03553g,1212,1,-1
254,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,558884,559527,Nakaseomyces_glabratus_CAGL0H03553g,644,1,-1
255,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557725,558641,Kazachstania_naganishii_KNAG_0F01980,917,1,-1
256,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557734,558641,Kazachstania_naganishii_KNAG_0D01130,908,1,-1
257,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557451,558641,Naumovozyma_dairenensis_NDAI_0I01070,1170,1,-1
258,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557344,558641,Saccharomyces_pastorianus_GRS66_005211,1310,1,-1
259,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557729,558641,Lachancea_thermotolerans_KLTH0H04158g,913,1,-1
260,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557448,558641,Saccharomyces_uvarum_SUVC_16G0780,1185,1,-1
261,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557448,558641,Saccharomyces_bayanus_var.uvarum_Suva_16.102,1185,1,-1
262,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557727,558641,Torulaspora_globosa_HG536_0E05330,915,1,-1
263,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557451,558641,Saccharomyces##mikatae_SMKI_06G3130,1185,1,-1
264,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557729,558641,Lachancea_meyersii_LAME_0B04214G,913,1,-1
265,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557340,558641,Torulaspora_delbrueckii_TDEL_0E05230,1320,1,-1
266,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557344,558641,Saccharomyces_cerevisiae_YPL204W,1310,1,-1
267,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557731,558641,Lachancea_mirantina_LAMI_0G10330G,911,1,-1
268,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557451,558641,Saccharomyces##kudriavzevii_SKDZ_16G0730,1185,1,-1
269,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557348,558641,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,1306,1,-1
270,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557733,558641,Eremothecium_gossypii_AGOS_AFL091W,909,1,-1
271,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557451,558641,Naumovozyma_castellii_NCAS_0D03820,1152,1,-1
272,yHAB153_kazachstania_rosinii_160519.fas,scf7180000099711,557533,558641,Kazachstania_exigua_HRR25_1,1112,1,-1
273,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,36134,37098,Kazachstania_saulgeensis_KASA_0K01848G,974,1,-1
274,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,36190,37098,Kazachstania_exigua_HRR25_2,909,1,-1
275,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,36126,37098,Kazachstania_barnettii_KABA2_06S03410,976,1,-1
276,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,35990,37098,Kazachstania_exigua_HRR25_1,1088,1,-1
277,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,36194,37098,Tetrapisispora_blattae_TBLA0B05310,905,1,-1
278,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,35905,37098,Naumovozyma_dairenensis_NDAI_0I01070,1149,1,-1
279,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,35887,37098,Kazachstania_saulgeensis_KASA_0P01430G,1191,1,-1
280,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,36135,37098,Vanderwaltozyma_polyspora_Kpol_1033p51,964,1,-1
281,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,36187,37098,Naumovozyma_castellii_NCAS_0D03820,912,1,-1
282,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,36139,37098,Kazachstania_africana_KAFR_0C02290,960,1,-1
283,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,36190,37098,Kazachstania_africana_KAFR_0K00320,909,1,-1
284,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,35889,37098,Zygosaccharomyces_rouxii_ZYRO0G08866g,1247,1,-1
285,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,36190,37098,Kazachstania_barnettii_KABA2_04S02882,909,1,-1
286,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,36139,37098,Tetrapisispora_phaffii_TPHA_0E02830,963,1,-1
287,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,36128,37098,Vanderwaltozyma_polyspora_Kpol_1002p53,974,1,-1
288,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,36177,37098,Zygotorulaspora_mrakii_HG535_0B00830,922,1,-1
289,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,36191,37098,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,908,1,-1
290,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_3_length_418519_cov_21.3746_ID_5,36179,37098,Saccharomyces##mikatae_SMKI_06G3130,920,1,-1
291,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_4_length_390199_cov_21.2824_ID_7,157810,158718,Kazachstania_saulgeensis_KASA_0K01848G,909,1,-1
292,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_4_length_390199_cov_21.2824_ID_7,157810,158718,Kazachstania_exigua_HRR25_2,909,1,-1
293,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_4_length_390199_cov_21.2824_ID_7,157810,158718,Kazachstania_barnettii_KABA2_06S03410,909,1,-1
294,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_4_length_390199_cov_21.2824_ID_7,157809,158718,Kazachstania_africana_KAFR_0K00320,910,1,-1
295,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_4_length_390199_cov_21.2824_ID_7,157805,158718,Kazachstania_exigua_HRR25_1,914,1,-1
296,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_4_length_390199_cov_21.2824_ID_7,157823,158718,Tetrapisispora_blattae_TBLA0B05310,896,1,-1
297,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_4_length_390199_cov_21.2824_ID_7,157810,158718,Naumovozyma_castellii_NCAS_0D03820,909,1,-1
298,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_4_length_390199_cov_21.2824_ID_7,157805,158718,Kazachstania_barnettii_KABA2_04S02882,914,1,-1
299,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_4_length_390199_cov_21.2824_ID_7,157810,158718,Naumovozyma_dairenensis_NDAI_0I01070,909,1,-1
300,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_4_length_390199_cov_21.2824_ID_7,157805,158718,Kazachstania_saulgeensis_KASA_0P01430G,914,1,-1
301,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_4_length_390199_cov_21.2824_ID_7,157810,158718,Tetrapisispora_phaffii_TPHA_0E02830,909,1,-1
302,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_4_length_390199_cov_21.2824_ID_7,157799,158718,Kazachstania_africana_KAFR_0C02290,920,1,-1
303,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_4_length_390199_cov_21.2824_ID_7,157823,158716,Vanderwaltozyma_polyspora_Kpol_1033p51,896,4,-1
304,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_4_length_390199_cov_21.2824_ID_7,157810,158718,Zygosaccharomyces_rouxii_ZYRO0G08866g,909,1,-1
305,yHAB154_kazachstania_transvaalensis_160519.fas,NODE_4_length_390199_cov_21.2824_ID_7,157805,158718,Vanderwaltozyma_polyspora_Kpol_1002p53,914,1,-1
306,GCF_001548555.1_ASM154855v1_genomic.fna,NC_030896.1,826512,827859,Eremothecium_cymbalariae_Ecym_2202,1333,1,-1
307,GCF_001548555.1_ASM154855v1_genomic.fna,NC_030896.1,826496,827859,Eremothecium_gossypii_AGOS_AFL091W,1343,1,-1
308,GCF_001548555.1_ASM154855v1_genomic.fna,NC_030896.1,826951,827859,Kluyveromyces_lactis_KLLA0_D03168g,909,1,-1
309,GCF_001548555.1_ASM154855v1_genomic.fna,NC_030896.1,826951,827859,Kluyveromyces_marxianus_KLMA_10641_Corrected_start_codon,909,1,-1
310,GCF_001548555.1_ASM154855v1_genomic.fna,NC_030896.1,826951,827859,Kazachstania_saulgeensis_KASA_0K01848G,909,1,-1
311,GCF_001548555.1_ASM154855v1_genomic.fna,NC_030896.1,826951,827859,Naumovozyma_castellii_NCAS_0D03820,909,1,-1
312,GCF_001548555.1_ASM154855v1_genomic.fna,NC_030896.1,826951,827859,Kazachstania_barnettii_KABA2_06S03410,909,1,-1
313,GCF_001548555.1_ASM154855v1_genomic.fna,NC_030896.1,826952,827859,Lachancea_fermentati_LAFE_0C04588G,908,1,-1
314,GCF_001548555.1_ASM154855v1_genomic.fna,NC_030896.1,826952,827859,Zygosaccharomyces_bailii_FUGC01000003.1_cds_SJM83735.1_1,908,1,-1
315,GCF_001548555.1_ASM154855v1_genomic.fna,NC_030896.1,826952,827859,Zygosaccharomyces_parabailii_ZPAR0C01310_A,908,1,-1
316,GCF_001548555.1_ASM154855v1_genomic.fna,NC_030896.1,826951,827859,Kazachstania_exigua_HRR25_2,909,1,-1
317,GCF_001548555.1_ASM154855v1_genomic.fna,NC_030896.1,826952,827859,Zygosaccharomyces_parabailii_ZPAR0K01220_B,908,1,-1
318,GCF_001548555.1_ASM154855v1_genomic.fna,NC_030896.1,826951,827859,Naumovozyma_dairenensis_NDAI_0I01070,909,1,-1
319,GCF_001548555.1_ASM154855v1_genomic.fna,NC_030896.1,826952,827859,Kazachstania_exigua_HRR25_1,908,1,-1
320,GCF_001548555.1_ASM154855v1_genomic.fna,NC_030896.1,826951,827859,Zygosaccharomyces_rouxii_ZYRO0G08866g,909,1,-1
321,GCF_001548555.1_ASM154855v1_genomic.fna,NC_030896.1,826950,827859,Kazachstania_africana_KAFR_0C02290,910,1,-1
322,GCF_001548555.1_ASM154855v1_genomic.fna,NC_030896.1,826950,827859,Kazachstania_barnettii_KABA2_04S02882,910,1,-1
323,GCA_900074725.1_LADA0_genomic.fna,LT598461.1,907009,908493,Lachancea_dasiensis_LADA_0H10132G,1485,1,-1
324,GCA_900074725.1_LADA0_genomic.fna,LT598461.1,907009,908493,Lachancea_nothofagi_LANO_0E04126G,1443,1,-1
325,GCA_900074725.1_LADA0_genomic.fna,LT598461.1,907010,908493,Lachancea_meyersii_LAME_0B04214G,1514,1,-1
326,GCA_900074725.1_LADA0_genomic.fna,LT598461.1,907223,908493,Lachancea_lanzarotensis_LALA0_S05e05996g,1283,1,-1
327,GCA_900074725.1_LADA0_genomic.fna,LT598461.1,907319,908493,Lachancea_thermotolerans_KLTH0H04158g,1178,1,-1
328,GCA_900074725.1_LADA0_genomic.fna,LT598461.1,907217,908493,Lachancea_mirantina_LAMI_0G10330G,1292,1,-1
329,GCA_900074725.1_LADA0_genomic.fna,LT598461.1,907319,908493,Lachancea_quebecensis_LAQU0_S08e03994g,1178,1,-1
330,GCA_900074725.1_LADA0_genomic.fna,LT598461.1,907283,908493,Lachancea_fermentati_LAFE_0C04588G,1205,1,-1
331,GCA_900074725.1_LADA0_genomic.fna,LT598461.1,907583,908493,Zygosaccharomyces_bailii_FUGC01000003.1_cds_SJM83735.1_1,911,1,-1
332,GCA_900074725.1_LADA0_genomic.fna,LT598461.1,907583,908493,Zygosaccharomyces_parabailii_ZPAR0C01310_A,911,1,-1
333,GCA_900074725.1_LADA0_genomic.fna,LT598461.1,907586,908493,Torulaspora_globosa_HG536_0E05330,908,1,-1
334,GCA_900074725.1_LADA0_genomic.fna,LT598461.1,907585,908493,Eremothecium_gossypii_AGOS_AFL091W,909,1,-1
335,GCA_900074725.1_LADA0_genomic.fna,LT598461.1,907583,908493,Zygosaccharomyces_parabailii_ZPAR0K01220_B,911,1,-1
336,GCA_900074725.1_LADA0_genomic.fna,LT598461.1,907338,908493,Kluyveromyces_marxianus_KLMA_10641_Corrected_start_codon,1148,1,-1
337,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146813,Saccharomyces##kudriavzevii_SKDZ_16G0730,1,1483,1
338,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146811,Saccharomyces_uvarum_SUVC_16G0780,1,1472,1
339,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146811,Saccharomyces_bayanus_var.uvarum_Suva_16.102,1,1472,1
340,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146813,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,1,1483,1
341,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146811,Saccharomyces_eubayanus_DI49_5263,1,1490,1
342,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146813,Saccharomyces_pastorianus_GRS66_005211,1,1483,1
343,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146813,Saccharomyces_cerevisiae_YPL204W,1,1483,1
344,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146811,Saccharomyces_pastorianus_GRS66_010945,1,1454,1
345,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146813,Saccharomyces##mikatae_SMKI_06G3130,1,1489,1
346,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146563,Torulaspora_globosa_HG536_0E05330,1,1287,1
347,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146568,Torulaspora_delbrueckii_TDEL_0E05230,1,1274,1
348,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146521,Naumovozyma_castellii_NCAS_0D03820,1,1158,1
349,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146549,Nakaseomyces_glabratus_CAGL0H03553g,1,1243,1
350,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146496,Naumovozyma_dairenensis_NDAI_0I01070,1,1151,1
351,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146239,Zygotorulaspora_mrakii_HG535_0B00830,1,909,1
352,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146503,Zygosaccharomyces_parabailii_ZPAR0K01220_B,1,1206,1
353,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146239,Zygosaccharomyces_rouxii_ZYRO0G08866g,1,909,1
354,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146503,Zygosaccharomyces_bailii_FUGC01000003.1_cds_SJM83735.1_1,1,1197,1
355,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146503,Zygosaccharomyces_parabailii_ZPAR0C01310_A,1,1197,1
356,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146239,Kazachstania_saulgeensis_KASA_0K01848G,1,909,1
357,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146506,Vanderwaltozyma_polyspora_Kpol_1002p53,1,1170,1
358,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146239,Tetrapisispora_phaffii_TPHA_0E02830,1,909,1
359,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146448,Kazachstania_africana_KAFR_0K00320,1,1088,1
360,GCF_000292725.1_SacArb1.0_genomic.fna,NC_026186.1,145331,146503,Kazachstania_africana_KAFR_0C02290,1,1143,1
